x	y	Ey
9.034090909090908	4.035176760661117	4.146631718901364
9.09090909090909	3.3146807499912225	4.1475792356460905
9.147727272727272	3.7667908617832535	4.147459481616523
9.204545454545455	4.132036064144633	4.146326993329507
9.261363636363637	4.488853646778793	4.144238234485936
9.318181818181818	4.916892860478269	4.141251530355554
9.375	4.097470125611579	4.137426999998464
9.431818181818182	3.9076173651341573	4.132826486402127
9.488636363636363	4.482360744745578	4.127513484615013
9.545454545454545	3.997045320657438	4.121553067960427
9.602272727272727	4.2728926555376185	4.11501181241627
9.659090909090908	4.938176695810168	4.107957719248586
9.71590909090909	4.734001552323089	4.100460135988821
9.772727272727272	4.1969834074675205	4.092589675846615
9.829545454545455	4.151826271988369	4.084418135651775
9.886363636363637	4.286927310569736	4.076018412420794
9.943181818181818	4.659881327073237	4.067464418644869
10.0	3.756176065568417	4.058830996397852
